DateTime,Location,Lattitude,Longitude,AirQualityLevel,Temperature,Humidity,HeatIndex,CO,CO2,Ethanol,NH4,Toluene,Acetone,DustDensity
02/21/2023 12:43:51,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97225,80.04345,Good,51.3C,23%,61.33C,0.15 PPM,111.73 PPM,3.82 PPM,3.8 PPM,0.21 PPM,1.09 PPM,0
02/21/2023 12:43:56,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.9723,80.04354,Good,51.3C,23%,61.33C,0.15 PPM,111.73 PPM,3.82 PPM,3.8 PPM,0.21 PPM,1.09 PPM,0
02/21/2023 12:44:12,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97228,80.04357,Good,51.3C,23%,61.22C,0.15 PPM,111.73 PPM,3.82 PPM,3.8 PPM,0.21 PPM,1.09 PPM,0
02/21/2023 12:44:45,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97227,80.04358,Good,51.3C,23%,61.22C,0.15 PPM,111.73 PPM,3.82 PPM,3.8 PPM,0.21 PPM,1.09 PPM,0
02/21/2023 12:45:16,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97227,80.04357,Good,51.3C,23%,61.22C,0.15 PPM,111.73 PPM,3.82 PPM,3.8 PPM,0.21 PPM,1.09 PPM,0
02/21/2023 12:45:21,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97227,80.04357,Good,51.3C,23%,61.22C,0.15 PPM,111.73 PPM,3.82 PPM,3.8 PPM,0.21 PPM,1.09 PPM,0
02/21/2023 12:46:20,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97227,80.04357,Good,51.3C,23%,61.22C,0.15 PPM,111.73 PPM,3.82 PPM,3.8 PPM,0.21 PPM,1.09 PPM,0
02/21/2023 12:46:29,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97227,80.04357,Good,51.3C,23%,61.22C,0.15 PPM,111.73 PPM,3.82 PPM,3.8 PPM,0.21 PPM,1.09 PPM,0
02/21/2023 12:46:31,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97227,80.04357,Good,51.3C,23%,61.22C,0.15 PPM,111.73 PPM,3.82 PPM,3.8 PPM,0.21 PPM,1.09 PPM,0
02/21/2023 12:46:53,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97226,80.04357,Good,51.3C,23%,61.22C,0.15 PPM,111.73 PPM,3.82 PPM,3.8 PPM,0.21 PPM,1.09 PPM,0
02/21/2023 12:47:10,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97226,80.04357,Good,51.3C,23%,61.22C,0.15 PPM,111.73 PPM,3.82 PPM,3.8 PPM,0.21 PPM,1.09 PPM,0
02/21/2023 12:47:27,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97226,80.04357,Good,51.3C,23%,61.22C,0.15 PPM,111.73 PPM,3.82 PPM,3.8 PPM,0.21 PPM,1.09 PPM,0
02/21/2023 12:47:52,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97226,80.04357,Good,51.3C,23%,61.22C,0.15 PPM,111.73 PPM,3.82 PPM,3.8 PPM,0.21 PPM,1.09 PPM,0
02/21/2023 12:47:56,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97226,80.04357,Good,51.3C,23%,61.22C,0.15 PPM,111.73 PPM,3.82 PPM,3.8 PPM,0.21 PPM,1.09 PPM,0
02/21/2023 12:48:21,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97226,80.04357,Good,51.3C,23%,61.22C,0.15 PPM,111.73 PPM,3.82 PPM,3.8 PPM,0.21 PPM,1.09 PPM,0
02/21/2023 12:48:39,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97227,80.04356,Good,51.3C,23%,61.22C,0.15 PPM,111.73 PPM,3.82 PPM,3.8 PPM,0.21 PPM,1.09 PPM,0
02/21/2023 12:49:03,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97227,80.04356,Good,51.3C,23%,61.22C,0.15 PPM,111.73 PPM,3.82 PPM,3.8 PPM,0.21 PPM,1.09 PPM,0
02/21/2023 12:49:24,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97227,80.04356,Good,51.3C,23%,61.22C,0.15 PPM,111.73 PPM,3.82 PPM,3.8 PPM,0.21 PPM,1.09 PPM,0
02/21/2023 12:50:54,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97226,80.04355,Good,51.3C,23%,61.22C,0.15 PPM,111.73 PPM,3.82 PPM,3.8 PPM,0.21 PPM,1.09 PPM,0
02/21/2023 12:50:56,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97226,80.04355,Good,51.3C,23%,61.22C,0.15 PPM,111.73 PPM,3.82 PPM,3.8 PPM,0.21 PPM,1.09 PPM,0
02/21/2023 12:51:01,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97226,80.04355,Good,51.3C,23%,61.22C,0.15 PPM,111.73 PPM,3.82 PPM,3.8 PPM,0.21 PPM,1.09 PPM,0
02/21/2023 12:51:03,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97226,80.04355,Good,51.3C,23%,61.22C,0.15 PPM,111.73 PPM,3.82 PPM,3.8 PPM,0.21 PPM,1.09 PPM,0
02/21/2023 12:51:04,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97226,80.04355,Good,51.3C,23%,61.22C,0.15 PPM,111.73 PPM,3.82 PPM,3.8 PPM,0.21 PPM,1.09 PPM,0
02/21/2023 12:51:08,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97226,80.04355,Good,51.3C,23%,61.22C,0.15 PPM,111.73 PPM,3.82 PPM,3.8 PPM,0.21 PPM,1.09 PPM,0
02/21/2023 12:51:34,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97226,80.04355,Good,51.3C,23%,61.22C,0.15 PPM,111.73 PPM,3.82 PPM,3.8 PPM,0.21 PPM,1.09 PPM,0
02/21/2023 12:51:36,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97226,80.04355,Good,51.3C,23%,61.22C,0.15 PPM,111.73 PPM,3.82 PPM,3.8 PPM,0.21 PPM,1.09 PPM,0
02/21/2023 12:51:37,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97226,80.04355,Good,51.3C,23%,61.22C,0.15 PPM,111.73 PPM,3.82 PPM,3.8 PPM,0.21 PPM,1.09 PPM,0
02/21/2023 12:51:48,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97226,80.04355,Good,51.3C,23%,61.22C,0.15 PPM,111.73 PPM,3.82 PPM,3.8 PPM,0.21 PPM,1.09 PPM,0
02/21/2023 12:51:56,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97226,80.04355,Good,51.3C,23%,61.22C,0.15 PPM,111.73 PPM,3.82 PPM,3.8 PPM,0.21 PPM,1.09 PPM,0
02/21/2023 12:52:02,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97226,80.04355,Good,51.3C,23%,61.22C,0.15 PPM,111.73 PPM,3.82 PPM,3.8 PPM,0.21 PPM,1.09 PPM,0
02/21/2023 12:52:04,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97226,80.04355,Good,51.3C,23%,61.22C,0.15 PPM,111.73 PPM,3.82 PPM,3.8 PPM,0.21 PPM,1.09 PPM,0
02/21/2023 12:52:05,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97226,80.04355,Good,51.3C,23%,61.22C,0.15 PPM,111.73 PPM,3.82 PPM,3.8 PPM,0.21 PPM,1.09 PPM,0
02/21/2023 12:52:12,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97226,80.04355,Good,51.3C,23%,61.22C,0.15 PPM,111.73 PPM,3.82 PPM,3.8 PPM,0.21 PPM,1.09 PPM,0
02/21/2023 12:52:12,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97226,80.04355,Good,51.3C,23%,61.22C,0.15 PPM,111.73 PPM,3.82 PPM,3.8 PPM,0.21 PPM,1.09 PPM,0
02/21/2023 12:52:12,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97226,80.04355,Good,51.3C,23%,61.22C,0.15 PPM,111.73 PPM,3.82 PPM,3.8 PPM,0.21 PPM,1.09 PPM,0
02/21/2023 12:52:14,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97226,80.04355,Good,51.3C,23%,61.22C,0.15 PPM,111.73 PPM,3.82 PPM,3.8 PPM,0.21 PPM,1.09 PPM,0
02/21/2023 12:52:16,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97226,80.04355,Good,51.3C,23%,61.22C,0.15 PPM,111.73 PPM,3.82 PPM,3.8 PPM,0.21 PPM,1.09 PPM,0
03/01/2023 13:53,No address available,0,0,Good,51.3C,23%,61.22C,0.15 PPM,111.73 PPM,3.82 PPM,3.8 PPM,0.21 PPM,1.09 PPM,0
03/01/2023 13:54,No address available,0,0,Good,51.3C,23%,61.22C,0.15 PPM,111.73 PPM,3.82 PPM,3.8 PPM,0.21 PPM,1.09 PPM,0
03/01/2023 13:56,No address available,0,0,Good,51.3C,23%,61.22C,0.15 PPM,111.73 PPM,3.82 PPM,3.8 PPM,0.21 PPM,1.09 PPM,0
03/01/2023 13:56,No address available,0,0,Good,51.3C,23%,61.22C,0.15 PPM,111.73 PPM,3.82 PPM,3.8 PPM,0.21 PPM,1.09 PPM,0
03/01/2023 13:57,No address available,0,0,Good,51.3C,23%,61.22C,0.15 PPM,111.73 PPM,3.82 PPM,3.8 PPM,0.21 PPM,1.09 PPM,0
03/01/2023 13:59,No address available,0,0,Good,51.3C,23%,61.22C,0.15 PPM,111.73 PPM,3.82 PPM,3.8 PPM,0.21 PPM,1.09 PPM,0
03/04/2023 19:48,No address available,0,0,Hazardous,,,,,,,,,,
03/04/2023 19:49,No address available,0,0,Good,30.3C,95%,43.73C,23.92 PPM,3681.36 PPM,275.98 PPM,112.28 PPM,22.36 PPM,105.92 PPM,
03/04/2023 19:54,No address available,0,0,Good,30.8C,94%,45.46C,6.11 PPM,1439.24 PPM,94.95 PPM,48.28 PPM,7.69 PPM,37.18 PPM,
04/06/2023 10:24,No address available,0,0,Good,31.1C,95%,47.23C,5.68 PPM,1368.29 PPM,89.65 PPM,46.14 PPM,5.31 PPM,25.81 PPM,0
04/06/2023 10:24,No address available,0,0,Good,31.1C,95%,47.23C,5.68 PPM,1368.29 PPM,89.65 PPM,46.14 PPM,5.31 PPM,25.81 PPM,0
04/06/2023 10:25,No address available,0,0,Good,31.1C,95%,47.23C,5.68 PPM,1368.29 PPM,89.65 PPM,46.14 PPM,5.31 PPM,25.81 PPM,0
04/06/2023 10:25,No address available,0,0,Good,31.1C,95%,47.23C,5.68 PPM,1368.29 PPM,89.65 PPM,46.14 PPM,5.31 PPM,25.81 PPM,0
04/06/2023 11:52,No address available,0,0,Good,31.1C,95%,47.23C,5.68 PPM,1368.29 PPM,89.65 PPM,46.14 PPM,5.31 PPM,25.81 PPM,0
04/06/2023 11:52,"47M7 F77, Kodungaiyur (East), Kodungaiyur Landfill Site, Kodungaiyur, Chennai, Tamil Nadu 600118, India
",13.1337,80.26289,Good,37C,76%,62.8C,2.8 PPM,842.05 PPM,51.64 PPM,29.83 PPM,3.6 PPM,25.81 PPM,0
04/06/2023 11:53,"47M7 F77, Kodungaiyur (East), Kodungaiyur Landfill Site, Kodungaiyur, Chennai, Tamil Nadu 600118, India
",13.13369,80.2629,Good,37C,76%,62.8C,2.8 PPM,842.05 PPM,51.64 PPM,29.83 PPM,3.6 PPM,17.63 PPM,0
04/06/2023 11:54,"47M7 F77, Kodungaiyur (East), Kodungaiyur Landfill Site, Kodungaiyur, Chennai, Tamil Nadu 600118, India
",13.13396,80.263,Good,39.1C,71%,68.47C,7.49 PPM,1656.06 PPM,111.36 PPM,54.77 PPM,8.31 PPM,40.11 PPM,0
04/06/2023 11:55,"47M7 F77, Kodungaiyur (East), Kodungaiyur Landfill Site, Kodungaiyur, Chennai, Tamil Nadu 600118, India
",13.13392,80.26308,Good,39.1C,67%,74.25C,3.6 PPM,1000.77 PPM,62.84 PPM,34.83 PPM,4.45 PPM,21.75 PPM,0
04/06/2023 11:55,"47M7 F77, Kodungaiyur (East), Kodungaiyur Landfill Site, Kodungaiyur, Chennai, Tamil Nadu 600118, India
",13.13392,80.26317,Good,41.1C,67%,74.25C,5.1 PPM,1271.22 PPM,82.46 PPM,43.19 PPM,5.99 PPM,29.08 PPM,0
04/06/2023 11:56,"47M7 F77, Kodungaiyur (East), Kodungaiyur Landfill Site, Kodungaiyur, Chennai, Tamil Nadu 600118, India
",13.13392,80.26317,Good,40.4C,63%,67.02C,1.02 PPM,419.76 PPM,23.42 PPM,43.19 PPM,5.99 PPM,29.08 PPM,0
04/06/2023 11:56,"47M7 F77, Kodungaiyur (East), Kodungaiyur Landfill Site, Kodungaiyur, Chennai, Tamil Nadu 600118, India
",13.13391,80.26319,Good,40.4C,63%,67.02C,1.02 PPM,419.76 PPM,23.42 PPM,15.96 PPM,1.52 PPM,7.56 PPM,0
04/06/2023 11:57,"47M7 F77, Kodungaiyur (East), Kodungaiyur Landfill Site, Kodungaiyur, Chennai, Tamil Nadu 600118, India
",13.13399,80.2632,Good,40.4C,63%,67.02C,1.02 PPM,419.76 PPM,23.42 PPM,15.96 PPM,1.52 PPM,7.56 PPM,0
04/06/2023 12:01,"169, T.H Rd, Kodungaiyur (East), Susila Nagar, Muthamizh Nagar, Kodungaiyur, Chennai, Tamil Nadu 600019, India
",13.1336,80.26278,Good,40.4C,63%,67.02C,1.02 PPM,419.76 PPM,23.42 PPM,15.96 PPM,1.52 PPM,7.56 PPM,0
04/06/2023 12:05,"47M7 F77, Kodungaiyur (East), Kodungaiyur Landfill Site, Kodungaiyur, Chennai, Tamil Nadu 600118, India
",13.13433,80.2631,Good,40.4C,63%,67.02C,1.02 PPM,419.76 PPM,23.42 PPM,15.96 PPM,1.52 PPM,7.56 PPM,0
04/09/2023 10:05,No address available,0,0,Good,33.3C,82%,50.4C,27.96 PPM,4098.62 PPM,311.78 PPM,123.65 PPM,25.54 PPM,120.69 PPM,0
04/09/2023 10:05,No address available,0,0,Good,33.3C,82%,50.4C,27.96 PPM,4098.62 PPM,311.78 PPM,123.65 PPM,25.54 PPM,120.69 PPM,0
04/09/2023 10:06,No address available,0,0,Good,33.3C,82%,50.4C,27.96 PPM,4098.62 PPM,311.78 PPM,123.65 PPM,25.54 PPM,120.69 PPM,0
04/09/2023 10:07,No address available,0,0,Good,33.2C,84%,51.07C,19.54 PPM,3203.85 PPM,311.78 PPM,123.65 PPM,25.54 PPM,120.69 PPM,0
04/09/2023 10:12,No address available,0,0,Good,33.2C,84%,51.07C,19.54 PPM,3203.85 PPM,311.78 PPM,123.65 PPM,25.54 PPM,120.69 PPM,0
04/09/2023 10:12,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97226,80.04356,Good,33.2C,84%,51.07C,19.54 PPM,3203.85 PPM,311.78 PPM,123.65 PPM,25.54 PPM,120.69 PPM,0
04/09/2023 10:14,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97229,80.04357,Good,33.2C,84%,51.07C,19.54 PPM,3203.85 PPM,311.78 PPM,123.65 PPM,25.54 PPM,120.69 PPM,0
04/09/2023 10:16,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97237,80.04343,Good,33.2C,84%,51.07C,19.54 PPM,3203.85 PPM,311.78 PPM,123.65 PPM,25.54 PPM,120.69 PPM,0
04/09/2023 10:18,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97228,80.04354,Good,40.7C,57%,62.85C,4.23 PPM,1117.37 PPM,71.22 PPM,38.46 PPM,5.11 PPM,24.86 PPM,0
04/09/2023 10:20,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97228,80.04351,Good,40.7C,57%,62.85C,4.23 PPM,1117.37 PPM,71.22 PPM,38.46 PPM,5.11 PPM,24.86 PPM,0
04/09/2023 10:21,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97226,80.04346,Good,40.7C,57%,62.85C,4.23 PPM,1117.37 PPM,71.22 PPM,38.46 PPM,5.11 PPM,24.86 PPM,0
04/09/2023 10:21,"X2CV VHP, Malayambakkam, Tamil Nadu 602109, India
",12.97229,80.04369,Good,40.7C,57%,62.85C,4.23 PPM,1117.37 PPM,71.22 PPM,38.46 PPM,5.11 PPM,24.86 PPM,0
04/09/2023 10:21,"X2CV VHP, Malayambakkam, Tamil Nadu 602109, India
",12.97229,80.04369,Good,40.7C,57%,62.85C,4.23 PPM,1117.37 PPM,71.22 PPM,38.46 PPM,5.11 PPM,24.86 PPM,0
04/09/2023 10:26,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97223,80.04349,Good,40.7C,57%,62.85C,4.23 PPM,1117.37 PPM,71.22 PPM,38.46 PPM,5.11 PPM,24.86 PPM,0
04/09/2023 10:27,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97229,80.04353,Good,40.7C,57%,62.85C,4.23 PPM,1117.37 PPM,71.22 PPM,38.46 PPM,5.11 PPM,24.86 PPM,0
04/09/2023 10:28,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97229,80.04353,Good,40.7C,57%,62.85C,4.23 PPM,1117.37 PPM,71.22 PPM,38.46 PPM,5.11 PPM,24.86 PPM,0
04/09/2023 10:28,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97229,80.04353,Good,40.7C,57%,62.85C,4.23 PPM,1117.37 PPM,71.22 PPM,38.46 PPM,5.11 PPM,24.86 PPM,0
04/09/2023 10:30,"X2CV QFM, Malayambakkam, Tamil Nadu 602109, India
",12.97213,80.0436,Good,40.7C,57%,62.85C,4.23 PPM,1117.37 PPM,71.22 PPM,38.46 PPM,5.11 PPM,24.86 PPM,0
04/09/2023 10:32,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97223,80.04357,Good,40.7C,57%,62.85C,4.23 PPM,1117.37 PPM,71.22 PPM,38.46 PPM,5.11 PPM,24.86 PPM,0
04/09/2023 10:32,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97224,80.04356,Good,40.7C,57%,62.85C,4.23 PPM,1117.37 PPM,71.22 PPM,38.46 PPM,5.11 PPM,24.86 PPM,0
04/09/2023 10:32,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97225,80.04353,Good,49.3C,41%,79.55C,4.23 PPM,1117.37 PPM,71.22 PPM,38.46 PPM,5.11 PPM,24.86 PPM,0
04/09/2023 10:32,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97226,80.04353,Good,49.3C,41%,79.55C,0.86 PPM,1117.37 PPM,71.22 PPM,38.46 PPM,5.11 PPM,24.86 PPM,0
04/09/2023 10:34,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97226,80.04354,Good,48.2C,42%,76.55C,1.96 PPM,658.6 PPM,39.06 PPM,23.92 PPM,5.11 PPM,24.86 PPM,0
04/09/2023 10:35,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97231,80.04352,Good,48.2C,42%,76.55C,1.96 PPM,658.6 PPM,39.06 PPM,23.92 PPM,2.65 PPM,13.08 PPM,0
04/09/2023 10:36,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97229,80.04354,Good,47.8C,40%,72.53C,1.96 PPM,658.6 PPM,39.06 PPM,23.92 PPM,2.65 PPM,13.08 PPM,0
04/09/2023 10:36,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97229,80.04354,Good,47.8C,40%,72.53C,1.96 PPM,658.6 PPM,39.06 PPM,23.92 PPM,2.65 PPM,13.08 PPM,0
04/09/2023 10:39,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97228,80.04355,Good,47.3C,40%,70.72C,1.88 PPM,640.74 PPM,37.86 PPM,23.33 PPM,2.48 PPM,13.08 PPM,0
04/09/2023 10:46,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97228,80.04355,Good,46.2C,42%,69.02C,3.4 PPM,961.25 PPM,60.03 PPM,33.6 PPM,4.24 PPM,20.71 PPM,0
04/09/2023 11:16,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97225,80.04353,Good,46.7C,41%,71.16C,2.91 PPM,863.58 PPM,53.15 PPM,30.51 PPM,3.71 PPM,18.18 PPM,0
04/09/2023 11:17,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97222,80.04351,Good,46.7C,41%,74.75C,2.91 PPM,863.58 PPM,53.15 PPM,30.51 PPM,3.71 PPM,18.18 PPM,0
04/09/2023 11:21,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97227,80.04352,Good,50.6C,34%,74.75C,3.48 PPM,976.93 PPM,61.14 PPM,34.09 PPM,4.32 PPM,21.12 PPM,0
04/09/2023 11:21,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97227,80.04353,Good,50.2C,34%,74.75C,2.29 PPM,976.93 PPM,61.14 PPM,34.09 PPM,4.32 PPM,21.12 PPM,0
04/09/2023 11:21,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97227,80.04353,Good,50.2C,34%,74.75C,2.29 PPM,976.93 PPM,61.14 PPM,34.09 PPM,4.32 PPM,21.12 PPM,0
04/09/2023 11:22,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97227,80.04353,Good,50.2C,34%,74.75C,2.29 PPM,976.93 PPM,61.14 PPM,34.09 PPM,4.32 PPM,21.12 PPM,0
04/09/2023 11:23,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97228,80.04353,Good,50.2C,34%,74.75C,2.29 PPM,976.93 PPM,61.14 PPM,34.09 PPM,4.32 PPM,21.12 PPM,0
04/09/2023 11:23,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97228,80.04353,Good,50.2C,34%,74.75C,2.29 PPM,976.93 PPM,61.14 PPM,34.09 PPM,4.32 PPM,21.12 PPM,0
04/09/2023 11:23,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97228,80.04353,Good,50.2C,34%,74.75C,2.29 PPM,976.93 PPM,61.14 PPM,34.09 PPM,4.32 PPM,21.12 PPM,0
04/09/2023 11:24,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97228,80.04353,Good,50.2C,34%,74.75C,2.29 PPM,976.93 PPM,61.14 PPM,34.09 PPM,4.32 PPM,21.12 PPM,0
04/09/2023 11:26,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97228,80.04353,Good,50.2C,34%,74.75C,2.29 PPM,976.93 PPM,61.14 PPM,34.09 PPM,4.32 PPM,14.9 PPM,0
04/09/2023 11:26,"X2CV QFM, Malayambakkam, Tamil Nadu 602109, India
",12.97226,80.04361,Good,50.2C,34%,74.75C,2.29 PPM,976.93 PPM,61.14 PPM,34.09 PPM,4.32 PPM,14.9 PPM,0
04/09/2023 11:49,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97228,80.04352,Good,50.2C,34%,74.75C,2.29 PPM,976.93 PPM,61.14 PPM,34.09 PPM,4.32 PPM,14.9 PPM,0
04/09/2023 11:49,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97227,80.04355,Good,50.2C,34%,74.75C,2.29 PPM,976.93 PPM,61.14 PPM,34.09 PPM,4.32 PPM,14.9 PPM,0
04/09/2023 11:50,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97227,80.04357,Good,50.2C,34%,74.75C,2.29 PPM,976.93 PPM,61.14 PPM,34.09 PPM,4.32 PPM,14.9 PPM,0
04/09/2023 11:50,"X2CV QFM, Malayambakkam, Tamil Nadu 602109, India
",12.97228,80.04359,Good,50.2C,34%,74.75C,2.29 PPM,976.93 PPM,61.14 PPM,34.09 PPM,4.32 PPM,14.9 PPM,0
04/09/2023 11:50,"X2CV QFM, Malayambakkam, Tamil Nadu 602109, India
",12.97228,80.04359,Good,50.2C,34%,74.75C,2.29 PPM,976.93 PPM,61.14 PPM,34.09 PPM,4.32 PPM,14.9 PPM,0
04/09/2023 11:51,"X2CV QFM, Malayambakkam, Tamil Nadu 602109, India
",12.97227,80.0436,Good,50.2C,34%,74.75C,2.29 PPM,976.93 PPM,61.14 PPM,34.09 PPM,4.32 PPM,14.9 PPM,0
04/09/2023 11:51,"X2CV QFM, Malayambakkam, Tamil Nadu 602109, India
",12.97227,80.0436,Good,50.2C,34%,74.75C,2.29 PPM,976.93 PPM,61.14 PPM,34.09 PPM,4.32 PPM,14.9 PPM,0
04/09/2023 11:58,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97227,80.04355,Good,50.2C,34%,74.75C,2.29 PPM,976.93 PPM,61.14 PPM,34.09 PPM,4.32 PPM,14.9 PPM,0
04/09/2023 11:58,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97227,80.04356,Good,50.2C,34%,74.75C,2.29 PPM,976.93 PPM,61.14 PPM,34.09 PPM,4.32 PPM,14.9 PPM,0
04/09/2023 11:58,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97227,80.04357,Good,50.2C,34%,74.75C,2.29 PPM,976.93 PPM,61.14 PPM,34.09 PPM,4.32 PPM,14.9 PPM,0
04/09/2023 11:58,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97227,80.04357,Good,50.2C,34%,74.75C,2.29 PPM,976.93 PPM,61.14 PPM,34.09 PPM,4.32 PPM,14.9 PPM,0
04/09/2023 11:59,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97226,80.04357,Good,50.2C,34%,74.75C,2.29 PPM,976.93 PPM,61.14 PPM,34.09 PPM,4.32 PPM,14.9 PPM,0
04/09/2023 11:59,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97226,80.04357,Good,50.2C,34%,74.75C,2.29 PPM,976.93 PPM,61.14 PPM,34.09 PPM,4.32 PPM,14.9 PPM,0
04/09/2023 11:59,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97226,80.04357,Good,50.2C,34%,74.75C,2.29 PPM,976.93 PPM,61.14 PPM,34.09 PPM,4.32 PPM,14.9 PPM,0
04/09/2023 11:59,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97226,80.04357,Good,50.2C,34%,74.75C,2.29 PPM,976.93 PPM,61.14 PPM,34.09 PPM,4.32 PPM,14.9 PPM,0
04/09/2023 11:59,"X2CV V88 Park, Malayambakkam, Tamil Nadu 602109, India
",12.97226,80.04357,Good,50.2C,34%,74.75C,2.29 PPM,976.93 PPM,61.14 PPM,34.09 PPM,4.32 PPM,14.9 PPM,0
